,Amount_invested_monthly
91511,13.20144561
91512,114.9656739
91513,114.9656739
91514,114.9656739
91515,114.9656739
91516,114.9656739
91517,114.9656739
91518,114.9656739
91519,114.9656739
91520,65.97123449
91521,65.97123449
91522,65.97123449
91523,65.97123449
91524,65.97123449
91525,65.97123449
91526,65.97123449
91527,65.97123449
91528,58.43838565
91529,58.43838565
91530,58.43838565
91531,58.43838565
91532,58.43838565
91533,58.43838565
91534,58.43838565
91535,58.43838565
91536,14.8328701
91537,14.8328701
91538,14.8328701
91539,14.8328701
91540,14.8328701
91541,14.8328701
91542,14.8328701
91543,14.8328701
91544,13.77497583
91545,13.77497583
91546,13.77497583
91547,13.77497583
91548,13.77497583
91549,13.77497583
91550,13.77497583
91551,13.77497583
91552,36.2492948
91553,36.2492948
91554,36.2492948
91555,36.2492948
91556,36.2492948
91557,36.2492948
91558,36.2492948
91559,36.2492948
91560,294.5930216
91561,185.9670811
91562,199.1275566
91563,57.50418339
91564,659.5810182
91565,190.1098768
91566,230.9636515
91567,428.8322775
91568,77.52449887
91569,77.52449887
91570,77.52449887
91571,77.52449887
91572,77.52449887
91573,77.52449887
91574,77.52449887
91575,77.52449887
91576,119.4156421
91577,119.4156421
91578,119.4156421
91579,119.4156421
91580,119.4156421
91581,119.4156421
91582,119.4156421
91583,119.4156421
91584,30.85678232
91585,59.74828347
91586,40.06434354
91587,54.91724552
91588,82.83303962
91589,54.77033622
91590,102.0207979
91591,96.44766852
91592,394.607923
91593,365.8220295
91594,107.135459
91595,322.3959051
91596,720.2773188
91597,726.7112985
91598,123.3831905
91599,362.5207618
91600,114.171613
91601,114.171613
91602,114.171613
91603,114.171613
91604,114.171613
91605,114.171613
91606,114.171613
91607,114.171613
91608,140.9712538
91609,64.42191428
91610,86.96392221
91611,185.7865598
91612,109.114899
91613,54.90905319
91614,242.2555309
91615,95.92687172
91616,32.68122219
91617,32.68122219
91618,32.68122219
91619,32.68122219
91620,32.68122219
91621,32.68122219
91622,32.68122219
91623,32.68122219
91624,133.2817441
91625,683.5201077
91626,564.0239771
91627,688.4349575
91628,224.1410125
91629,124.360652
91630,663.9234515
91631,593.907888
91632,40.8961683
91633,311.0240076
91634,96.36568807
91635,90.16099883
91636,135.9494966
91637,291.8309751
91638,120.3793528
91639,101.1105275
91640,38.76767795
91641,38.76767795
91642,38.76767795
91643,38.76767795
91644,38.76767795
91645,38.76767795
91646,38.76767795
91647,38.76767795
91648,792.2145498
91649,813.1699904
91650,424.9937751
91651,126.6472564
91652,77.64933833
91653,487.0645248
91654,741.3525734
91655,525.069934
91656,134.6235692
91657,134.6235692
91658,134.6235692
91659,134.6235692
91660,134.6235692
91661,134.6235692
91662,134.6235692
91663,134.6235692
91664,76.80672669
91665,76.80672669
91666,76.80672669
91667,76.80672669
91668,76.80672669
91669,76.80672669
91670,76.80672669
91671,76.80672669
91672,113.6899217
91673,129.1158594
91674,93.08651031
91675,608.502963
91676,320.3708751
91677,121.0078862
91678,822.505035
91679,84.98789449
91680,46.46072484
91681,107.0672693
91682,72.82754082
91683,49.70245307
91684,125.8683436
91685,56.99862749
91686,76.16737472
91687,71.78957419
91688,53.14783697
91689,53.14783697
91690,53.14783697
91691,53.14783697
91692,53.14783697
91693,53.14783697
91694,53.14783697
91695,53.14783697
91696,29.22632018
91697,29.22632018
91698,29.22632018
91699,29.22632018
91700,29.22632018
91701,29.22632018
91702,29.22632018
91703,29.22632018
91704,207.6744779
91705,181.2250504
91706,87.24042225
91707,112.8064968
91708,88.02860231
91709,172.8233429
91710,54.89808043
91711,211.2486039
91712,46.32092348
91713,46.32092348
91714,46.32092348
91715,46.32092348
91716,46.32092348
91717,46.32092348
91718,46.32092348
91719,46.32092348
91720,77.22421752
91721,77.22421752
91722,77.22421752
91723,77.22421752
91724,77.22421752
91725,77.22421752
91726,77.22421752
91727,77.22421752
91728,140.7779474
91729,110.7073818
91730,80.07140274
91731,126.2826152
91732,164.9975823
91733,57.70708666
91734,177.1660691
91735,37.95193146
91736,283.1806906
91737,529.077134
91738,274.032881
91739,311.2946274
91740,110.8575596
91741,352.7197659
91742,287.0926829
91743,88.36002324
91744,25.7359148
91745,25.7359148
91746,25.7359148
91747,25.7359148
91748,25.7359148
91749,25.7359148
91750,25.7359148
91751,25.7359148
91752,26.600863
91753,26.600863
91754,26.600863
91755,26.600863
91756,26.600863
91757,26.600863
91758,26.600863
91759,26.600863
91760,33.63725895
91761,33.63725895
91762,33.63725895
91763,33.63725895
91764,33.63725895
91765,33.63725895
91766,33.63725895
91767,33.63725895
91768,114.7431292
91769,114.7431292
91770,114.7431292
91771,114.7431292
91772,114.7431292
91773,114.7431292
91774,114.7431292
91775,114.7431292
91776,76.2409847
91777,101.471265
91778,103.4569921
91779,256.718455
91780,318.8457804
91781,243.1004191
91782,74.70056451
91783,522.9770603
91784,77.48044903
91785,41.92051618
91786,270.0210029
91787,46.00713366
91788,91.13362823
91789,128.2655101
91790,230.4917069
91791,90.73704542
91792,53.75033961
91793,53.75033961
91794,53.75033961
91795,53.75033961
91796,53.75033961
91797,53.75033961
91798,53.75033961
91799,53.75033961
91800,21.85830603
91801,21.85830603
91802,21.85830603
91803,21.85830603
91804,21.85830603
91805,21.85830603
91806,21.85830603
91807,21.85830603
91808,62.17274236
91809,15.1949417
91810,73.23700154
91811,76.83566774
91812,54.40997164
91813,163.1071067
91814,188.9102289
91815,68.96089918
91816,53.70773364
91817,129.78393
91818,62.42432836
91819,72.95000441
91820,124.4236121
91821,115.3497904
91822,74.55417387
91823,68.65588323
91824,160.307954
91825,160.307954
91826,160.307954
91827,160.307954
91828,160.307954
91829,160.307954
91830,160.307954
91831,160.307954
91832,72.88663909
91833,72.88663909
91834,72.88663909
91835,72.88663909
91836,72.88663909
91837,72.88663909
91838,72.88663909
91839,72.88663909
91840,134.7161469
91841,134.7161469
91842,134.7161469
91843,134.7161469
91844,134.7161469
91845,134.7161469
91846,134.7161469
91847,134.7161469
91848,25.40331255
91849,25.40331255
91850,25.40331255
91851,25.40331255
91852,25.40331255
91853,25.40331255
91854,25.40331255
91855,25.40331255
91856,99.84383987
91857,120.549472
91858,444.3895136
91859,199.6381629
91860,84.79591736
91861,43.72686438
91862,85.41517853
91863,78.72025584
91864,101.6525327
91865,173.0054139
91866,84.52015245
91867,136.0977914
91868,196.2503449
91869,114.1447153
91870,87.71780499
91871,165.4594191
91872,25.28922989
91873,25.28922989
91874,25.28922989
91875,25.28922989
91876,25.28922989
91877,25.28922989
91878,25.28922989
91879,25.28922989
91880,34.93781756
91881,34.93781756
91882,34.93781756
91883,34.93781756
91884,34.93781756
91885,34.93781756
91886,34.93781756
91887,34.93781756
91888,20.02402073
91889,20.02402073
91890,20.02402073
91891,20.02402073
91892,20.02402073
91893,20.02402073
91894,20.02402073
91895,20.02402073
91896,133.026961
91897,128.6669346
91898,19.66773758
91899,35.56439027
91900,144.8440562
91901,58.27749482
91902,40.24227702
91903,108.6654519
91904,40.10067658
91905,40.10067658
91906,40.10067658
91907,40.10067658
91908,40.10067658
91909,40.10067658
91910,40.10067658
91911,40.10067658
91912,48.72473409
91913,81.24582066
91914,62.76796468
91915,118.5845342
91916,58.42919316
91917,70.26478719
91918,98.01278943
91919,108.0599732
91920,54.6797268
91921,46.66802752
91922,37.90028668
91923,56.33273531
91924,26.40766925
91925,52.4698034
91926,97.72045974
91927,55.36133022
91928,211.7819243
91929,297.2103053
91930,529.0082416
91931,394.3507083
91932,166.1497789
91933,101.2160311
91934,295.6257308
91935,254.1114333
91936,119.5834108
91937,172.2033803
91938,374.0576819
91939,130.7081822
91940,261.8537885
91941,121.3155386
91942,160.4534282
91943,173.6414744
91944,81.18444736
91945,81.18444736
91946,81.18444736
91947,81.18444736
91948,81.18444736
91949,81.18444736
91950,81.18444736
91951,81.18444736
91952,54.22982704
91953,54.22982704
91954,54.22982704
91955,54.22982704
91956,54.22982704
91957,54.22982704
91958,54.22982704
91959,54.22982704
91960,63.63987639
91961,63.63987639
91962,63.63987639
91963,63.63987639
91964,63.63987639
91965,63.63987639
91966,63.63987639
91967,63.63987639
91968,85.49138826
91969,69.30112999
91970,77.26064592
91971,146.6281853
91972,41.15646707
91973,69.24468665
91974,51.81179158
91975,61.58402205
91976,39.31214043
91977,39.31214043
91978,39.31214043
91979,39.31214043
91980,39.31214043
91981,39.31214043
91982,39.31214043
91983,39.31214043
91984,19.88480457
91985,19.88480457
91986,19.88480457
91987,19.88480457
91988,19.88480457
91989,19.88480457
91990,19.88480457
91991,19.88480457
91992,29.78792439
91993,29.78792439
91994,29.78792439
91995,29.78792439
91996,29.78792439
91997,29.78792439
91998,29.78792439
91999,29.78792439
92000,20.13765098
92001,20.13765098
92002,20.13765098
92003,20.13765098
92004,20.13765098
92005,20.13765098
92006,20.13765098
92007,20.13765098
92008,48.78901176
92009,48.78901176
92010,48.78901176
92011,48.78901176
92012,48.78901176
92013,48.78901176
92014,48.78901176
92015,48.78901176
92016,113.9900191
92017,113.9900191
92018,113.9900191
92019,113.9900191
92020,113.9900191
92021,113.9900191
92022,113.9900191
92023,113.9900191
92024,52.87440591
92025,52.87440591
92026,52.87440591
92027,52.87440591
92028,52.87440591
92029,52.87440591
92030,52.87440591
92031,52.87440591
92032,60.13156547
92033,60.13156547
92034,60.13156547
92035,60.13156547
92036,60.13156547
92037,60.13156547
92038,60.13156547
92039,60.13156547
92040,72.74646673
92041,85.0553349
92042,146.8503761
92043,39.15670866
92044,93.77416638
92045,130.0947417
92046,132.3022645
92047,66.49085722
92048,87.6002003
92049,68.38689756
92050,315.9310116
92051,162.4575857
92052,63.4498075
92053,173.8666559
92054,93.27876154
92055,313.1699387
92056,75.75437871
92057,75.75437871
92058,75.75437871
92059,75.75437871
92060,75.75437871
92061,75.75437871
92062,75.75437871
92063,75.75437871
92064,15.28593713
92065,15.28593713
92066,15.28593713
92067,15.28593713
92068,15.28593713
92069,15.28593713
92070,15.28593713
92071,15.28593713
92072,75.12183345
92073,75.12183345
92074,75.12183345
92075,75.12183345
92076,75.12183345
92077,75.12183345
92078,75.12183345
92079,75.12183345
92080,85.23329238
92081,85.23329238
92082,85.23329238
92083,85.23329238
92084,85.23329238
92085,85.23329238
92086,85.23329238
92087,85.23329238
92088,20.59098315
92089,20.59098315
92090,20.59098315
92091,20.59098315
92092,20.59098315
92093,20.59098315
92094,20.59098315
92095,20.59098315
92096,50.36750567
92097,199.2390026
92098,133.8133967
92099,151.8817849
92100,279.1061946
92101,308.2188045
92102,197.0514022
92103,228.972029
92104,27.73236451
92105,27.73236451
92106,27.73236451
92107,27.73236451
92108,27.73236451
92109,27.73236451
92110,27.73236451
92111,27.73236451
92112,36.73800551
92113,186.1251582
92114,37.04694278
92115,120.5420666
92116,91.51699656
92117,128.4777038
92118,53.51045096
92119,103.712299
92120,208.6341822
92121,208.6341822
92122,208.6341822
92123,208.6341822
92124,208.6341822
92125,208.6341822
92126,208.6341822
92127,208.6341822
92128,66.83773971
92129,66.83773971
92130,66.83773971
92131,66.83773971
92132,66.83773971
92133,66.83773971
92134,66.83773971
92135,66.83773971
92136,65.33706342
92137,65.33706342
92138,65.33706342
92139,65.33706342
92140,65.33706342
92141,65.33706342
92142,65.33706342
92143,65.33706342
92144,20.60352828
92145,20.60352828
92146,20.60352828
92147,20.60352828
92148,20.60352828
92149,20.60352828
92150,20.60352828
92151,20.60352828
92152,141.6308428
92153,141.6308428
92154,141.6308428
92155,141.6308428
92156,141.6308428
92157,141.6308428
92158,141.6308428
92159,141.6308428
92160,13.93664964
92161,13.93664964
92162,13.93664964
92163,13.93664964
92164,13.93664964
92165,13.93664964
92166,13.93664964
92167,13.93664964
92168,166.3026921
92169,164.3363685
92170,197.9568022
92171,156.8311264
92172,156.581636
92173,71.70053498
92174,171.4667756
92175,203.6815799
92176,61.44126162
92177,61.44126162
92178,61.44126162
92179,61.44126162
92180,61.44126162
92181,61.44126162
92182,61.44126162
92183,61.44126162
92184,152.1112768
92185,152.1112768
92186,152.1112768
92187,152.1112768
92188,152.1112768
92189,152.1112768
92190,152.1112768
92191,152.1112768
92192,291.7151135
92193,356.2509914
92194,383.3807699
92195,390.9952102
92196,387.4009633
92197,164.6903223
92198,1535.792262
92199,1030.304472
92200,13.61676136
92201,13.61676136
92202,13.61676136
92203,13.61676136
92204,13.61676136
92205,13.61676136
92206,13.61676136
92207,13.61676136
92208,46.08972114
92209,69.74494781
92210,86.87579548
92211,66.95666922
92212,58.82552894
92213,56.49709154
92214,131.4221874
92215,163.0204796
92216,19.37941891
92217,19.37941891
92218,19.37941891
92219,19.37941891
92220,19.37941891
92221,19.37941891
92222,19.37941891
92223,19.37941891
92224,52.70218402
92225,52.70218402
92226,52.70218402
92227,52.70218402
92228,52.70218402
92229,52.70218402
92230,52.70218402
92231,52.70218402
92232,95.8472796
92233,95.8472796
92234,95.8472796
92235,95.8472796
92236,95.8472796
92237,95.8472796
92238,95.8472796
92239,95.8472796
92240,22.50910893
92241,22.50910893
92242,22.50910893
92243,22.50910893
92244,22.50910893
92245,22.50910893
92246,22.50910893
92247,22.50910893
92248,300.4748658
92249,138.0101714
92250,46.61365085
92251,168.4153681
92252,126.2885283
92253,46.13932778
92254,307.3446895
92255,104.4691001
92256,97.11597188
92257,97.11597188
92258,97.11597188
92259,97.11597188
92260,97.11597188
92261,97.11597188
92262,97.11597188
92263,97.11597188
92264,39.5840112
92265,39.5840112
92266,39.5840112
92267,39.5840112
92268,39.5840112
92269,39.5840112
92270,39.5840112
92271,39.5840112
92272,24.43889643
92273,24.43889643
92274,24.43889643
92275,24.43889643
92276,24.43889643
92277,24.43889643
92278,24.43889643
92279,24.43889643
92280,48.39012172
92281,48.39012172
92282,48.39012172
92283,48.39012172
92284,48.39012172
92285,48.39012172
92286,48.39012172
92287,48.39012172
92288,18.43704574
92289,18.43704574
92290,18.43704574
92291,18.43704574
92292,18.43704574
92293,18.43704574
92294,18.43704574
92295,18.43704574
92296,49.18483873
92297,49.18483873
92298,49.18483873
92299,49.18483873
92300,49.18483873
92301,49.18483873
92302,49.18483873
92303,49.18483873
92304,183.1221949
92305,155.6210012
92306,131.4088627
92307,673.8870615
92308,61.51772707
92309,463.0342719
92310,610.1496264
92311,147.1080021
92312,46.8501543
92313,46.8501543
92314,46.8501543
92315,46.8501543
92316,46.8501543
92317,46.8501543
92318,46.8501543
92319,46.8501543
92320,195.9867938
92321,101.0967083
92322,136.9453036
92323,228.0149559
92324,255.6818915
92325,46.38475488
92326,205.2901553
92327,374.2359754
92328,603.4371588
92329,185.2640286
92330,279.8451295
92331,447.7570634
92332,192.5195678
92333,875.1910907
92334,854.1616334
92335,362.6725148
92336,43.65772734
92337,43.65772734
92338,43.65772734
92339,43.65772734
92340,43.65772734
92341,43.65772734
92342,43.65772734
92343,43.65772734
92344,18.57583431
92345,18.57583431
92346,18.57583431
92347,18.57583431
92348,18.57583431
92349,18.57583431
92350,18.57583431
92351,18.57583431
92352,97.07516065
92353,122.6971784
92354,57.24388798
92355,44.18175735
92356,70.80952397
92357,92.98275611
92358,176.9632379
92359,92.11154292
92360,164.9544896
92361,164.9544896
92362,164.9544896
92363,164.9544896
92364,164.9544896
92365,164.9544896
92366,164.9544896
92367,164.9544896
92368,81.24324115
92369,81.24324115
92370,81.24324115
92371,81.24324115
92372,81.24324115
92373,81.24324115
92374,81.24324115
92375,81.24324115
92376,141.7905945
92377,250.5298532
92378,184.9795982
92379,187.5121242
92380,47.43330696
92381,45.43688709
92382,56.61660285
92383,481.011067
92384,142.3433214
92385,142.3433214
92386,142.3433214
92387,142.3433214
92388,142.3433214
92389,142.3433214
92390,142.3433214
92391,142.3433214
92392,59.43004536
92393,59.43004536
92394,59.43004536
92395,59.43004536
92396,59.43004536
92397,59.43004536
92398,59.43004536
92399,59.43004536
92400,78.44552621
92401,78.44552621
92402,78.44552621
92403,78.44552621
92404,78.44552621
92405,78.44552621
92406,78.44552621
92407,78.44552621
92408,72.82009549
92409,72.82009549
92410,72.82009549
92411,72.82009549
92412,72.82009549
92413,72.82009549
92414,72.82009549
92415,72.82009549
92416,43.30651835
92417,43.30651835
92418,43.30651835
92419,43.30651835
92420,43.30651835
92421,43.30651835
92422,43.30651835
92423,43.30651835
92424,32.07639636
92425,32.07639636
92426,32.07639636
92427,32.07639636
92428,32.07639636
92429,32.07639636
92430,32.07639636
92431,32.07639636
92432,31.95278163
92433,31.95278163
92434,31.95278163
92435,31.95278163
92436,31.95278163
92437,31.95278163
92438,31.95278163
92439,31.95278163
92440,41.7588785
92441,41.7588785
92442,41.7588785
92443,41.7588785
92444,41.7588785
92445,41.7588785
92446,41.7588785
92447,41.7588785
92448,158.0110461
92449,263.2793446
92450,74.34783391
92451,292.5475733
92452,138.9643941
92453,405.9599019
92454,135.536902
92455,167.33384
92456,24.88321952
92457,24.88321952
92458,24.88321952
92459,24.88321952
92460,24.88321952
92461,24.88321952
92462,24.88321952
92463,24.88321952
92464,44.07557029
92465,44.5582918
92466,23.71026843
92467,77.42505259
92468,258.0869579
92469,117.9130927
92470,327.6581263
92471,239.3270774
92472,72.2207751
92473,72.2207751
92474,72.2207751
92475,72.2207751
92476,72.2207751
92477,72.2207751
92478,72.2207751
92479,72.2207751
92480,26.04535844
92481,26.04535844
92482,26.04535844
92483,26.04535844
92484,26.04535844
92485,26.04535844
92486,26.04535844
92487,26.04535844
92488,143.5270309
92489,52.25105816
92490,62.31481091
92491,45.42776076
92492,107.4255517
92493,69.95589481
92494,89.70946974
92495,75.28992186
92496,0.0
92497,0.0
92498,0.0
92499,0.0
92500,0.0
92501,0.0
92502,0.0
92503,0.0
92504,36.15061466
92505,36.15061466
92506,36.15061466
92507,36.15061466
92508,36.15061466
92509,36.15061466
92510,36.15061466
92511,36.15061466
92512,202.8519785
92513,557.7925589
92514,93.33343824
92515,158.4316275
92516,208.4117496
92517,924.9261433
92518,420.0597783
92519,103.6909977
92520,33.23664667
92521,33.23664667
92522,33.23664667
92523,33.23664667
92524,33.23664667
92525,33.23664667
92526,33.23664667
92527,33.23664667
92528,13.61383835
92529,13.61383835
92530,13.61383835
92531,13.61383835
92532,13.61383835
92533,13.61383835
92534,13.61383835
92535,13.61383835
92536,26.58401982
92537,26.58401982
92538,26.58401982
92539,26.58401982
92540,26.58401982
92541,26.58401982
92542,26.58401982
92543,26.58401982
92544,212.4594276
92545,38.60761697
92546,268.2990685
92547,356.1503502
92548,45.59211773
92549,103.8926218
92550,107.0395135
92551,145.2722908
92552,84.5084417
92553,84.5084417
92554,84.5084417
92555,84.5084417
92556,84.5084417
92557,84.5084417
92558,84.5084417
92559,84.5084417
92560,626.1662296
92561,450.2488981
92562,247.1243425
92563,265.6332126
92564,458.9844716
92565,714.4757552
92566,126.2640823
92567,111.894109
92568,382.4702792
92569,232.3714344
92570,300.5812082
92571,397.1365117
92572,254.946565
92573,570.7490297
92574,146.1213492
92575,964.5381162
92576,126.1222724
92577,126.1222724
92578,126.1222724
92579,126.1222724
92580,126.1222724
92581,126.1222724
92582,126.1222724
92583,126.1222724
92584,67.88896126
92585,32.58061612
92586,10.1225566
92587,62.90553296
92588,33.5588256
92589,122.8384997
92590,47.52884054
92591,98.88721171
92592,38.05923253
92593,38.05923253
92594,38.05923253
92595,38.05923253
92596,38.05923253
92597,38.05923253
92598,38.05923253
92599,38.05923253
92600,27.09649587
92601,27.09649587
92602,27.09649587
92603,27.09649587
92604,27.09649587
92605,27.09649587
92606,27.09649587
92607,27.09649587
92608,34.69060297
92609,34.69060297
92610,34.69060297
92611,34.69060297
92612,34.69060297
92613,34.69060297
92614,34.69060297
92615,34.69060297
92616,12.56960104
92617,12.56960104
92618,12.56960104
92619,12.56960104
92620,12.56960104
92621,12.56960104
92622,12.56960104
92623,12.56960104
92624,192.8862379
92625,71.61306892
92626,491.299978
92627,297.8818443
92628,437.1898805
92629,92.29434903
92630,139.0980794
92631,101.0783065
92632,267.0682603
92633,811.2362967
92634,566.9195465
92635,213.2709705
92636,138.8030125
92637,242.0472078
92638,464.8754002
92639,476.1329366
92640,52.00111087
92641,52.00111087
92642,52.00111087
92643,52.00111087
92644,52.00111087
92645,52.00111087
92646,52.00111087
92647,52.00111087
92648,135.4174938
92649,36.90429924
92650,139.7230003
92651,157.3778075
92652,151.1505185
92653,246.3173698
92654,168.8014902
92655,178.0219733
92656,184.5165429
92657,153.9826614
92658,122.1359624
92659,160.4799943
92660,168.8639583
92661,65.09465697
92662,200.6540044
92663,226.1292118
92664,22.43053984
92665,22.43053984
92666,22.43053984
92667,22.43053984
92668,22.43053984
92669,22.43053984
92670,22.43053984
92671,22.43053984
92672,17.07375368
92673,17.07375368
92674,17.07375368
92675,17.07375368
92676,17.07375368
92677,17.07375368
92678,17.07375368
92679,17.07375368
92680,10.89504699
92681,30.42433866
92682,14.00571271
92683,40.34131473
92684,32.89698963
92685,17.31772311
92686,37.00199807
92687,24.85902711
92688,45.7288249
92689,45.7288249
92690,45.7288249
92691,45.7288249
92692,45.7288249
92693,45.7288249
92694,45.7288249
92695,45.7288249
92696,12.3090556
92697,12.3090556
92698,12.3090556
92699,12.3090556
92700,12.3090556
92701,12.3090556
92702,12.3090556
92703,12.3090556
92704,94.21759072
92705,94.21759072
92706,94.21759072
92707,94.21759072
92708,94.21759072
92709,94.21759072
92710,94.21759072
92711,94.21759072
92712,64.80006012
92713,64.80006012
92714,64.80006012
92715,64.80006012
92716,64.80006012
92717,64.80006012
92718,64.80006012
92719,64.80006012
92720,77.88191753
92721,77.88191753
92722,77.88191753
92723,77.88191753
92724,77.88191753
92725,77.88191753
92726,77.88191753
92727,77.88191753
92728,29.6833001
92729,29.6833001
92730,29.6833001
92731,29.6833001
92732,29.6833001
92733,29.6833001
92734,29.6833001
92735,29.6833001
92736,37.5387298
92737,37.5387298
92738,37.5387298
92739,37.5387298
92740,37.5387298
92741,37.5387298
92742,37.5387298
92743,37.5387298
92744,799.3546247
92745,697.6643827
92746,613.7174544
92747,738.1698223
92748,892.2265883
92749,97.57271836
92750,183.3253513
92751,191.5996255
92752,25.22253001
92753,25.22253001
92754,25.22253001
92755,25.22253001
92756,25.22253001
92757,25.22253001
92758,25.22253001
92759,25.22253001
92760,11.75868478
92761,11.75868478
92762,11.75868478
92763,11.75868478
92764,11.75868478
92765,11.75868478
92766,11.75868478
92767,11.75868478
92768,26.63387878
92769,26.63387878
92770,26.63387878
92771,26.63387878
92772,26.63387878
92773,26.63387878
92774,26.63387878
92775,26.63387878
92776,188.9807476
92777,188.9807476
92778,188.9807476
92779,188.9807476
92780,188.9807476
92781,188.9807476
92782,188.9807476
92783,188.9807476
92784,52.85278145
92785,94.12461706
92786,97.10456668
92787,37.90949432
92788,182.7472857
92789,163.1892309
92790,336.1318815
92791,45.8439369
92792,168.5980655
92793,947.6412899
92794,95.83855482
92795,159.6174629
92796,223.6406351
92797,242.7592971
92798,275.9646062
92799,210.2688596
92800,80.94074298
92801,41.87475357
92802,85.85727029
92803,21.59504482
92804,118.0226395
92805,40.5996063
92806,140.3299006
92807,64.61901958
92808,67.1211669
92809,67.1211669
92810,67.1211669
92811,67.1211669
92812,67.1211669
92813,67.1211669
92814,67.1211669
92815,67.1211669
92816,25.95054423
92817,25.95054423
92818,25.95054423
92819,25.95054423
92820,25.95054423
92821,25.95054423
92822,25.95054423
92823,25.95054423
92824,19.60196123
92825,19.60196123
92826,19.60196123
92827,19.60196123
92828,19.60196123
92829,19.60196123
92830,19.60196123
92831,19.60196123
92832,32.09847835
92833,32.09847835
92834,32.09847835
92835,32.09847835
92836,32.09847835
92837,32.09847835
92838,32.09847835
92839,32.09847835
92840,121.4790811
92841,121.4790811
92842,121.4790811
92843,121.4790811
92844,121.4790811
92845,121.4790811
92846,121.4790811
92847,121.4790811
92848,108.2186758
92849,269.19171
92850,276.0472824
92851,220.4392729
92852,935.8156085
92853,103.1844345
92854,96.88158213
92855,691.5581939
92856,126.2140139
92857,126.2140139
92858,126.2140139
92859,126.2140139
92860,126.2140139
92861,126.2140139
92862,126.2140139
92863,126.2140139
92864,134.5210564
92865,59.60664697
92866,80.76895796
92867,156.7634263
92868,45.86592735
92869,70.11821222
92870,15.1336679
92871,161.2838324
92872,155.2207246
92873,277.1425076
92874,302.4838783
92875,173.7748218
92876,620.0705714
92877,240.186904
92878,135.4369201
92879,319.0072546
92880,66.97237963
92881,66.97237963
92882,66.97237963
92883,66.97237963
92884,66.97237963
92885,66.97237963
92886,66.97237963
92887,66.97237963
92888,196.9708889
92889,154.6696269
92890,112.7865335
92891,64.68401467
92892,119.4595928
92893,61.31284865
92894,37.33601495
92895,44.09378973
92896,114.1837853
92897,198.3343587
92898,117.4402318
92899,83.5890874
92900,103.9774306
92901,135.584991
92902,150.0734937
92903,122.3672289
92904,134.8782645
92905,81.86990346
92906,114.757041
92907,89.51453257
92908,44.13219264
92909,12.78705476
92910,142.7218206
92911,100.7213269
92912,25.45137439
92913,25.45137439
92914,25.45137439
92915,25.45137439
92916,25.45137439
92917,25.45137439
92918,25.45137439
92919,25.45137439
92920,93.65346506
92921,93.65346506
92922,93.65346506
92923,93.65346506
92924,93.65346506
92925,93.65346506
92926,93.65346506
92927,93.65346506
92928,94.35257447
92929,94.35257447
92930,94.35257447
92931,94.35257447
92932,94.35257447
92933,94.35257447
92934,94.35257447
92935,94.35257447
92936,104.5512063
92937,236.1497008
92938,478.4428215
92939,69.21299878
92940,79.42129057
92941,476.4773816
92942,470.5662897
92943,132.3825212
92944,555.8752783
92945,218.70569
92946,431.8106733
92947,300.974436
92948,483.053601
92949,114.3857072
92950,498.4903136
92951,75.04633419
92952,109.1128705
92953,109.1128705
92954,109.1128705
92955,109.1128705
92956,109.1128705
92957,109.1128705
92958,109.1128705
92959,109.1128705
92960,24.64512931
92961,24.64512931
92962,24.64512931
92963,24.64512931
92964,24.64512931
92965,24.64512931
92966,24.64512931
92967,24.64512931
92968,354.7526007
92969,271.1773589
92970,163.8244113
92971,74.58571487
92972,68.30919803
92973,562.553435
92974,410.6241273
92975,141.7479377
92976,49.25139247
92977,49.25139247
92978,49.25139247
92979,49.25139247
92980,49.25139247
92981,49.25139247
92982,49.25139247
92983,49.25139247
92984,30.18043296
92985,30.18043296
92986,30.18043296
92987,30.18043296
92988,30.18043296
92989,30.18043296
92990,30.18043296
92991,30.18043296
92992,13.19033773
92993,13.19033773
92994,13.19033773
92995,13.19033773
92996,13.19033773
92997,13.19033773
92998,13.19033773
92999,13.19033773
93000,40.3783621
93001,40.3783621
93002,40.3783621
93003,40.3783621
93004,40.3783621
93005,40.3783621
93006,40.3783621
93007,40.3783621
93008,163.8053419
93009,301.4790166
93010,57.06226595
93011,160.3252395
93012,134.5531624
93013,138.7558253
93014,137.8143774
93015,51.15649067
93016,36.96863153
93017,36.96863153
93018,36.96863153
93019,36.96863153
93020,36.96863153
93021,36.96863153
93022,36.96863153
93023,36.96863153
93024,64.94105333
93025,65.9572559
93026,300.6346559
93027,136.4059151
93028,198.6914952
93029,337.2092847
93030,290.9262069
93031,346.8911717
93032,66.21459354
93033,15.04926136
93034,17.45131685
93035,52.78176163
93036,69.70873772
93037,15.22525231
93038,61.54000541
93039,38.84023212
93040,70.41965496
93041,91.10763117
93042,28.54955996
93043,204.3246531
93044,98.66863924
93045,79.68290907
93046,316.1875042
93047,30.05859982
93048,136.4363837
93049,136.4363837
93050,136.4363837
93051,136.4363837
93052,136.4363837
93053,136.4363837
93054,136.4363837
93055,136.4363837
93056,0.0
93057,0.0
93058,0.0
93059,0.0
93060,0.0
93061,0.0
93062,0.0
93063,0.0
93064,80.35718754
93065,65.05141534
93066,53.28490526
93067,105.4967983
93068,72.6345088
93069,132.0046417
93070,162.1371607
93071,164.3712926
93072,20.23884608
93073,20.23884608
93074,20.23884608
