,Monthly_Inhand_Salary
71719,4858.773333
71720,2822.2025
71721,2822.2025
71722,2822.2025
71723,2822.2025
71724,2822.2025
71725,2822.2025
71726,2822.2025
71727,2822.2025
71728,5723.856667
71729,5723.856667
71730,5723.856667
71731,5723.856667
71732,5723.856667
71733,5723.856667
71734,5723.856667
71735,5723.856667
71736,2229.265672
71737,2229.265672
71738,2229.265672
71739,2229.265672
71740,2229.265672
71741,2229.265672
71742,2229.265672
71743,2229.265672
71744,2665.519167
71745,2665.519167
71746,2665.519167
71747,2665.519167
71748,2665.519167
71749,2665.519167
71750,2665.519167
71751,2665.519167
71752,1754.765833
71753,1754.765833
71754,1754.765833
71755,1754.765833
71756,1754.765833
71757,1754.765833
71758,1754.765833
71759,1754.765833
71760,2853.388333
71761,2853.388333
71762,2853.388333
71763,2853.388333
71764,2853.388333
71765,2853.388333
71766,2853.388333
71767,2853.388333
71768,2690.283333
71769,2690.283333
71770,2690.283333
71771,2690.283333
71772,2690.283333
71773,2690.283333
71774,2690.283333
71775,2690.283333
71776,7069.293333
71777,7069.293333
71778,7069.293333
71779,7069.293333
71780,7069.293333
71781,7069.293333
71782,7069.293333
71783,7069.293333
71784,11000.71
71785,11000.71
71786,11000.71
71787,11000.71
71788,11000.71
71789,11000.71
71790,11000.71
71791,11000.71
71792,2473.245
71793,2473.245
71794,2473.245
71795,2473.245
71796,2473.245
71797,2473.245
71798,2473.245
71799,2473.245
71800,2865.696667
71801,2865.696667
71802,2865.696667
71803,2865.696667
71804,2865.696667
71805,2865.696667
71806,2865.696667
71807,2865.696667
71808,3156.2875
71809,3156.2875
71810,3156.2875
71811,3156.2875
71812,3156.2875
71813,3156.2875
71814,3156.2875
71815,3156.2875
71816,2999.231667
71817,2999.231667
71818,2999.231667
71819,2999.231667
71820,2999.231667
71821,2999.231667
71822,2999.231667
71823,2999.231667
71824,2893.615833
71825,2893.615833
71826,2893.615833
71827,2893.615833
71828,2893.615833
71829,2893.615833
71830,2893.615833
71831,2893.615833
71832,4727.263333
71833,4727.263333
71834,4727.263333
71835,4727.263333
71836,4727.263333
71837,4727.263333
71838,4727.263333
71839,4727.263333
71840,3211.19
71841,3211.19
71842,3211.19
71843,3211.19
71844,3211.19
71845,3211.19
71846,3211.19
71847,3211.19
71848,2098.241667
71849,2098.241667
71850,2098.241667
71851,2098.241667
71852,2098.241667
71853,2098.241667
71854,2098.241667
71855,2098.241667
71856,3770.398333
71857,3770.398333
71858,3770.398333
71859,3770.398333
71860,3770.398333
71861,3770.398333
71862,3770.398333
71863,3770.398333
71864,1312.494167
71865,1312.494167
71866,1312.494167
71867,1312.494167
71868,1312.494167
71869,1312.494167
71870,1312.494167
71871,1312.494167
71872,767.645
71873,767.645
71874,767.645
71875,767.645
71876,767.645
71877,767.645
71878,767.645
71879,767.645
71880,4794.975
71881,4794.975
71882,4794.975
71883,4794.975
71884,4794.975
71885,4794.975
71886,4794.975
71887,4794.975
71888,5120.651667
71889,5120.651667
71890,5120.651667
71891,5120.651667
71892,5120.651667
71893,5120.651667
71894,5120.651667
71895,5120.651667
71896,578.2745833
71897,578.2745833
71898,578.2745833
71899,578.2745833
71900,578.2745833
71901,578.2745833
71902,578.2745833
71903,578.2745833
71904,2704.236667
71905,2704.236667
71906,2704.236667
71907,2704.236667
71908,2704.236667
71909,2704.236667
71910,2704.236667
71911,2704.236667
71912,8099.6225
71913,8099.6225
71914,8099.6225
71915,8099.6225
71916,8099.6225
71917,8099.6225
71918,8099.6225
71919,8099.6225
71920,2653.6
71921,2653.6
71922,2653.6
71923,2653.6
71924,2653.6
71925,2653.6
71926,2653.6
71927,2653.6
71928,1027.403333
71929,1027.403333
71930,1027.403333
71931,1027.403333
71932,1027.403333
71933,1027.403333
71934,1027.403333
71935,1027.403333
71936,810.0641667
71937,810.0641667
71938,810.0641667
71939,810.0641667
71940,810.0641667
71941,810.0641667
71942,810.0641667
71943,810.0641667
71944,2881.036667
71945,2881.036667
71946,2881.036667
71947,2881.036667
71948,2881.036667
71949,2881.036667
71950,2881.036667
71951,2881.036667
71952,8791.265
71953,8791.265
71954,8791.265
71955,8791.265
71956,8791.265
71957,8791.265
71958,8791.265
71959,8791.265
71960,3006.27
71961,3006.27
71962,3006.27
71963,3006.27
71964,3006.27
71965,3006.27
71966,3006.27
71967,3006.27
71968,779.9391667
71969,779.9391667
71970,779.9391667
71971,779.9391667
71972,779.9391667
71973,779.9391667
71974,779.9391667
71975,779.9391667
71976,5637.96
71977,5637.96
71978,5637.96
71979,5637.96
71980,5637.96
71981,5637.96
71982,5637.96
71983,5637.96
71984,1524.501667
71985,1524.501667
71986,1524.501667
71987,1524.501667
71988,1524.501667
71989,1524.501667
71990,1524.501667
71991,1524.501667
71992,11153.61333
71993,11153.61333
71994,11153.61333
71995,11153.61333
71996,11153.61333
71997,11153.61333
71998,11153.61333
71999,11153.61333
72000,828.10875
72001,828.10875
72002,828.10875
72003,828.10875
72004,828.10875
72005,828.10875
72006,828.10875
72007,828.10875
72008,3501.5975
72009,3501.5975
72010,3501.5975
72011,3501.5975
72012,3501.5975
72013,3501.5975
72014,3501.5975
72015,3501.5975
72016,8003.351505
72017,8003.351505
72018,8003.351505
72019,8003.351505
72020,8003.351505
72021,8003.351505
72022,8003.351505
72023,8003.351505
72024,4269.41
72025,4269.41
72026,4269.41
72027,4269.41
72028,4269.41
72029,4269.41
72030,4269.41
72031,4269.41
72032,1440.621667
72033,1440.621667
72034,1440.621667
72035,1440.621667
72036,1440.621667
72037,1440.621667
72038,1440.621667
72039,1440.621667
72040,1655.869167
72041,1655.869167
72042,1655.869167
72043,1655.869167
72044,1655.869167
72045,1655.869167
72046,1655.869167
72047,1655.869167
72048,6335.6275
72049,6335.6275
72050,6335.6275
72051,6335.6275
72052,6335.6275
72053,6335.6275
72054,6335.6275
72055,6335.6275
72056,826.55125
72057,826.55125
72058,826.55125
72059,826.55125
72060,826.55125
72061,826.55125
72062,826.55125
72063,826.55125
72064,2394.03
72065,2394.03
72066,2394.03
72067,2394.03
72068,2394.03
72069,2394.03
72070,2394.03
72071,2394.03
72072,1697.876667
72073,1697.876667
72074,1697.876667
72075,1697.876667
72076,1697.876667
72077,1697.876667
72078,1697.876667
72079,1697.876667
72080,7051.435
72081,7051.435
72082,7051.435
72083,7051.435
72084,7051.435
72085,7051.435
72086,7051.435
72087,7051.435
72088,8900.5075
72089,8900.5075
72090,8900.5075
72091,8900.5075
72092,8900.5075
72093,8900.5075
72094,8900.5075
72095,8900.5075
72096,488.1254167
72097,488.1254167
72098,488.1254167
72099,488.1254167
72100,488.1254167
72101,488.1254167
72102,488.1254167
72103,488.1254167
72104,11415.1
72105,11415.1
72106,11415.1
72107,11415.1
72108,11415.1
72109,11415.1
72110,11415.1
72111,11415.1
72112,3414.6125
72113,3414.6125
72114,3414.6125
72115,3414.6125
72116,3414.6125
72117,3414.6125
72118,3414.6125
72119,3414.6125
72120,5618.693333
72121,5618.693333
72122,5618.693333
72123,5618.693333
72124,5618.693333
72125,5618.693333
72126,5618.693333
72127,5618.693333
72128,9211.04
72129,9211.04
72130,9211.04
72131,9211.04
72132,9211.04
72133,9211.04
72134,9211.04
72135,9211.04
72136,1318.548333
72137,1318.548333
72138,1318.548333
72139,1318.548333
72140,1318.548333
72141,1318.548333
72142,1318.548333
72143,1318.548333
72144,3169.0025
72145,3169.0025
72146,3169.0025
72147,3169.0025
72148,3169.0025
72149,3169.0025
72150,3169.0025
72151,3169.0025
72152,8015.87
72153,8015.87
72154,8015.87
72155,8015.87
72156,8015.87
72157,8015.87
72158,8015.87
72159,8015.87
72160,5485.823333
72161,5485.823333
72162,5485.823333
72163,5485.823333
72164,5485.823333
72165,5485.823333
72166,5485.823333
72167,5485.823333
72168,3397.316667
72169,3397.316667
72170,3397.316667
72171,3397.316667
72172,3397.316667
72173,3397.316667
72174,3397.316667
72175,3397.316667
72176,850.1158333
72177,850.1158333
72178,850.1158333
72179,850.1158333
72180,850.1158333
72181,850.1158333
72182,850.1158333
72183,850.1158333
72184,3650.556667
72185,3650.556667
72186,3650.556667
72187,3650.556667
72188,3650.556667
72189,3650.556667
72190,3650.556667
72191,3650.556667
72192,1699.316667
72193,1699.316667
72194,1699.316667
72195,1699.316667
72196,1699.316667
72197,1699.316667
72198,1699.316667
72199,1699.316667
72200,3476.643333
72201,3476.643333
72202,3476.643333
72203,3476.643333
72204,3476.643333
72205,3476.643333
72206,3476.643333
72207,3476.643333
72208,4618.535
72209,4618.535
72210,4618.535
72211,4618.535
72212,4618.535
72213,4618.535
72214,4618.535
72215,4618.535
72216,6182.7825
72217,6182.7825
72218,6182.7825
72219,6182.7825
72220,6182.7825
72221,6182.7825
72222,6182.7825
72223,6182.7825
72224,9282.6825
72225,9282.6825
72226,9282.6825
72227,9282.6825
72228,9282.6825
72229,9282.6825
72230,9282.6825
72231,9282.6825
72232,2858.869167
72233,2858.869167
72234,2858.869167
72235,2858.869167
72236,2858.869167
72237,2858.869167
72238,2858.869167
72239,2858.869167
72240,1191.30875
72241,1191.30875
72242,1191.30875
72243,1191.30875
72244,1191.30875
72245,1191.30875
72246,1191.30875
72247,1191.30875
72248,7838.405
72249,7838.405
72250,7838.405
72251,7838.405
72252,7838.405
72253,7838.405
72254,7838.405
72255,7838.405
72256,5132.226161
72257,5132.226161
72258,5132.226161
72259,5132.226161
72260,5132.226161
72261,5132.226161
72262,5132.226161
72263,5132.226161
72264,3032.155
72265,3032.155
72266,3032.155
72267,3032.155
72268,3032.155
72269,3032.155
72270,3032.155
72271,3032.155
72272,1678.339167
72273,1678.339167
72274,1678.339167
72275,1678.339167
72276,1678.339167
72277,1678.339167
72278,1678.339167
72279,1678.339167
72280,6234.061667
72281,6234.061667
72282,6234.061667
72283,6234.061667
72284,6234.061667
72285,6234.061667
72286,6234.061667
72287,6234.061667
72288,3878.303333
72289,3878.303333
72290,3878.303333
72291,3878.303333
72292,3878.303333
72293,3878.303333
72294,3878.303333
72295,3878.303333
72296,2421.026667
72297,2421.026667
72298,2421.026667
72299,2421.026667
72300,2421.026667
72301,2421.026667
72302,2421.026667
72303,2421.026667
72304,11580.59
72305,11580.59
72306,11580.59
72307,11580.59
72308,11580.59
72309,11580.59
72310,11580.59
72311,11580.59
72312,2698.844167
72313,2698.844167
72314,2698.844167
72315,2698.844167
72316,2698.844167
72317,2698.844167
72318,2698.844167
72319,2698.844167
72320,9939.3075
72321,9939.3075
72322,9939.3075
72323,9939.3075
72324,9939.3075
72325,9939.3075
72326,9939.3075
72327,9939.3075
72328,5293.45
72329,5293.45
72330,5293.45
72331,5293.45
72332,5293.45
72333,5293.45
72334,5293.45
72335,5293.45
72336,2824.875833
72337,2824.875833
72338,2824.875833
72339,2824.875833
72340,2824.875833
72341,2824.875833
72342,2824.875833
72343,2824.875833
72344,829.3854167
72345,829.3854167
72346,829.3854167
72347,829.3854167
72348,829.3854167
72349,829.3854167
72350,829.3854167
72351,829.3854167
72352,2221.828333
72353,2221.828333
72354,2221.828333
72355,2221.828333
72356,2221.828333
72357,2221.828333
72358,2221.828333
72359,2221.828333
72360,6251.12
72361,6251.12
72362,6251.12
72363,6251.12
72364,6251.12
72365,6251.12
72366,6251.12
72367,6251.12
72368,6170.933333
72369,6170.933333
72370,6170.933333
72371,6170.933333
72372,6170.933333
72373,6170.933333
72374,6170.933333
72375,6170.933333
72376,1467.250833
72377,1467.250833
72378,1467.250833
72379,1467.250833
72380,1467.250833
72381,1467.250833
72382,1467.250833
72383,1467.250833
72384,7281.8625
72385,7281.8625
72386,7281.8625
72387,7281.8625
72388,7281.8625
72389,7281.8625
72390,7281.8625
72391,7281.8625
72392,3672.220833
72393,3672.220833
72394,3672.220833
72395,3672.220833
72396,3672.220833
72397,3672.220833
72398,3672.220833
72399,3672.220833
72400,4387.34
72401,4387.34
72402,4387.34
72403,4387.34
72404,4387.34
72405,4387.34
72406,4387.34
72407,4387.34
72408,12714.65667
72409,12714.65667
72410,12714.65667
72411,12714.65667
72412,12714.65667
72413,12714.65667
72414,12714.65667
72415,12714.65667
72416,5152.77
72417,5152.77
72418,5152.77
72419,5152.77
72420,5152.77
72421,5152.77
72422,5152.77
72423,5152.77
72424,3638.47
72425,3638.47
72426,3638.47
72427,3638.47
72428,3638.47
72429,3638.47
72430,3638.47
72431,3638.47
72432,862.8833333
72433,862.8833333
72434,862.8833333
72435,862.8833333
72436,862.8833333
72437,862.8833333
72438,862.8833333
72439,862.8833333
72440,3313.351667
72441,3313.351667
72442,3313.351667
72443,3313.351667
72444,3313.351667
72445,3313.351667
72446,3313.351667
72447,3313.351667
72448,14601.52
72449,14601.52
72450,14601.52
72451,14601.52
72452,14601.52
72453,14601.52
72454,14601.52
72455,14601.52
72456,2401.809167
72457,2401.809167
72458,2401.809167
72459,2401.809167
72460,2401.809167
72461,2401.809167
72462,2401.809167
72463,2401.809167
72464,1159.072141
72465,1159.072141
72466,1159.072141
72467,1159.072141
72468,1159.072141
72469,1159.072141
72470,1159.072141
72471,1159.072141
72472,962.4583333
72473,962.4583333
72474,962.4583333
72475,962.4583333
72476,962.4583333
72477,962.4583333
72478,962.4583333
72479,962.4583333
72480,8433.546667
72481,8433.546667
72482,8433.546667
72483,8433.546667
72484,8433.546667
72485,8433.546667
72486,8433.546667
72487,8433.546667
72488,3082.271667
72489,3082.271667
72490,3082.271667
72491,3082.271667
72492,3082.271667
72493,3082.271667
72494,3082.271667
72495,3082.271667
72496,922.5216667
72497,922.5216667
72498,922.5216667
72499,922.5216667
72500,922.5216667
72501,922.5216667
72502,922.5216667
72503,922.5216667
72504,660.1595833
72505,660.1595833
72506,660.1595833
72507,660.1595833
72508,660.1595833
72509,660.1595833
72510,660.1595833
72511,660.1595833
72512,1420.586667
72513,1420.586667
72514,1420.586667
72515,1420.586667
72516,1420.586667
72517,1420.586667
72518,1420.586667
72519,1420.586667
72520,5885.13
72521,5885.13
72522,5885.13
72523,5885.13
72524,5885.13
72525,5885.13
72526,5885.13
72527,5885.13
72528,8816.325
72529,8816.325
72530,8816.325
72531,8816.325
72532,8816.325
72533,8816.325
72534,8816.325
72535,8816.325
72536,1807.263333
72537,1807.263333
72538,1807.263333
72539,1807.263333
72540,1807.263333
72541,1807.263333
72542,1807.263333
72543,1807.263333
72544,4679.215
72545,4679.215
72546,4679.215
72547,4679.215
72548,4679.215
72549,4679.215
72550,4679.215
72551,4679.215
72552,1419.848333
72553,1419.848333
72554,1419.848333
72555,1419.848333
72556,1419.848333
72557,1419.848333
72558,1419.848333
72559,1419.848333
72560,3247.718333
72561,3247.718333
72562,3247.718333
72563,3247.718333
72564,3247.718333
72565,3247.718333
72566,3247.718333
72567,3247.718333
72568,5067.593333
72569,5067.593333
72570,5067.593333
72571,5067.593333
72572,5067.593333
72573,5067.593333
72574,5067.593333
72575,5067.593333
72576,2217.924167
72577,2217.924167
72578,2217.924167
72579,2217.924167
72580,2217.924167
72581,2217.924167
72582,2217.924167
72583,2217.924167
72584,2375.074167
72585,2375.074167
72586,2375.074167
72587,2375.074167
72588,2375.074167
72589,2375.074167
72590,2375.074167
72591,2375.074167
72592,1072.590833
72593,1072.590833
72594,1072.590833
72595,1072.590833
72596,1072.590833
72597,1072.590833
72598,1072.590833
72599,1072.590833
72600,9040.96
72601,9040.96
72602,9040.96
72603,9040.96
72604,9040.96
72605,9040.96
72606,9040.96
72607,9040.96
72608,1414.553333
72609,1414.553333
72610,1414.553333
72611,1414.553333
72612,1414.553333
72613,1414.553333
72614,1414.553333
72615,1414.553333
72616,1256.207083
72617,1256.207083
72618,1256.207083
72619,1256.207083
72620,1256.207083
72621,1256.207083
72622,1256.207083
72623,1256.207083
72624,1572.2575
72625,1572.2575
72626,1572.2575
72627,1572.2575
72628,1572.2575
72629,1572.2575
72630,1572.2575
72631,1572.2575
72632,2528.626262
72633,2528.626262
72634,2528.626262
72635,2528.626262
72636,2528.626262
72637,2528.626262
72638,2528.626262
72639,2528.626262
72640,1628.569167
72641,1628.569167
72642,1628.569167
72643,1628.569167
72644,1628.569167
72645,1628.569167
72646,1628.569167
72647,1628.569167
72648,1555.795
72649,1555.795
72650,1555.795
72651,1555.795
72652,1555.795
72653,1555.795
72654,1555.795
72655,1555.795
72656,2239.615833
72657,2239.615833
72658,2239.615833
72659,2239.615833
72660,2239.615833
72661,2239.615833
72662,2239.615833
72663,2239.615833
72664,1417.110833
72665,1417.110833
72666,1417.110833
72667,1417.110833
72668,1417.110833
72669,1417.110833
72670,1417.110833
72671,1417.110833
72672,2734.271667
72673,2734.271667
72674,2734.271667
72675,2734.271667
72676,2734.271667
72677,2734.271667
72678,2734.271667
72679,2734.271667
72680,825.2395833
72681,825.2395833
72682,825.2395833
72683,825.2395833
72684,825.2395833
72685,825.2395833
72686,825.2395833
72687,825.2395833
72688,3440.244167
72689,3440.244167
72690,3440.244167
72691,3440.244167
72692,3440.244167
72693,3440.244167
72694,3440.244167
72695,3440.244167
72696,2650.25
72697,2650.25
72698,2650.25
72699,2650.25
72700,2650.25
72701,2650.25
72702,2650.25
72703,2650.25
72704,5872.071667
72705,5872.071667
72706,5872.071667
72707,5872.071667
72708,5872.071667
72709,5872.071667
72710,5872.071667
72711,5872.071667
72712,6139.11
72713,6139.11
72714,6139.11
72715,6139.11
72716,6139.11
72717,6139.11
72718,6139.11
72719,6139.11
72720,1660.354167
72721,1660.354167
72722,1660.354167
72723,1660.354167
72724,1660.354167
72725,1660.354167
72726,1660.354167
72727,1660.354167
72728,7626.143333
72729,7626.143333
72730,7626.143333
72731,7626.143333
72732,7626.143333
72733,7626.143333
72734,7626.143333
72735,7626.143333
72736,6764.74
72737,6764.74
72738,6764.74
72739,6764.74
72740,6764.74
72741,6764.74
72742,6764.74
72743,6764.74
72744,5971.79
72745,5971.79
72746,5971.79
72747,5971.79
72748,5971.79
72749,5971.79
72750,5971.79
72751,5971.79
72752,3048.93
72753,3048.93
72754,3048.93
72755,3048.93
72756,3048.93
72757,3048.93
72758,3048.93
72759,3048.93
72760,751.4133333
72761,751.4133333
72762,751.4133333
72763,751.4133333
72764,751.4133333
72765,751.4133333
72766,751.4133333
72767,751.4133333
72768,3724.1525
72769,3724.1525
72770,3724.1525
72771,3724.1525
72772,3724.1525
72773,3724.1525
72774,3724.1525
72775,3724.1525
72776,7617.8125
72777,7617.8125
72778,7617.8125
72779,7617.8125
72780,7617.8125
72781,7617.8125
72782,7617.8125
72783,7617.8125
72784,2578.6575
72785,2578.6575
72786,2578.6575
72787,2578.6575
72788,2578.6575
72789,2578.6575
72790,2578.6575
72791,2578.6575
72792,1995.68
72793,1995.68
72794,1995.68
72795,1995.68
72796,1995.68
72797,1995.68
72798,1995.68
72799,1995.68
72800,3831.346667
72801,3831.346667
72802,3831.346667
72803,3831.346667
72804,3831.346667
72805,3831.346667
72806,3831.346667
72807,3831.346667
72808,973.6366667
72809,973.6366667
72810,973.6366667
72811,973.6366667
72812,973.6366667
72813,973.6366667
72814,973.6366667
72815,973.6366667
72816,1373.576667
72817,1373.576667
72818,1373.576667
72819,1373.576667
72820,1373.576667
72821,1373.576667
72822,1373.576667
72823,1373.576667
72824,1181.559167
72825,1181.559167
72826,1181.559167
72827,1181.559167
72828,1181.559167
72829,1181.559167
72830,1181.559167
72831,1181.559167
72832,4051.4375
72833,4051.4375
72834,4051.4375
72835,4051.4375
72836,4051.4375
72837,4051.4375
72838,4051.4375
72839,4051.4375
72840,12888.07667
72841,12888.07667
72842,12888.07667
72843,12888.07667
72844,12888.07667
72845,12888.07667
72846,12888.07667
72847,12888.07667
72848,6646.58
72849,6646.58
72850,6646.58
72851,6646.58
72852,6646.58
72853,6646.58
72854,6646.58
72855,6646.58
72856,1534.166667
72857,1534.166667
72858,1534.166667
72859,1534.166667
72860,1534.166667
72861,1534.166667
72862,1534.166667
72863,1534.166667
72864,6029.336667
72865,6029.336667
72866,6029.336667
72867,6029.336667
72868,6029.336667
72869,6029.336667
72870,6029.336667
72871,6029.336667
72872,1531.383333
72873,1531.383333
72874,1531.383333
72875,1531.383333
72876,1531.383333
72877,1531.383333
72878,1531.383333
72879,1531.383333
72880,3420.990833
72881,3420.990833
72882,3420.990833
72883,3420.990833
72884,3420.990833
72885,3420.990833
72886,3420.990833
72887,3420.990833
72888,3706.155
72889,3706.155
72890,3706.155
72891,3706.155
72892,3706.155
72893,3706.155
72894,3706.155
72895,3706.155
72896,1762.670833
72897,1762.670833
72898,1762.670833
72899,1762.670833
72900,1762.670833
72901,1762.670833
72902,1762.670833
72903,1762.670833
72904,3627.391667
72905,3627.391667
72906,3627.391667
72907,3627.391667
72908,3627.391667
72909,3627.391667
72910,3627.391667
72911,3627.391667
72912,4715.0325
72913,4715.0325
72914,4715.0325
72915,4715.0325
72916,4715.0325
72917,4715.0325
72918,4715.0325
72919,4715.0325
72920,1420.742917
72921,1420.742917
72922,1420.742917
72923,1420.742917
72924,1420.742917
72925,1420.742917
72926,1420.742917
72927,1420.742917
72928,6233.076667
72929,6233.076667
72930,6233.076667
72931,6233.076667
72932,6233.076667
72933,6233.076667
72934,6233.076667
72935,6233.076667
72936,3128.535833
72937,3128.535833
72938,3128.535833
72939,3128.535833
72940,3128.535833
72941,3128.535833
72942,3128.535833
72943,3128.535833
72944,11748.07667
72945,11748.07667
72946,11748.07667
72947,11748.07667
72948,11748.07667
72949,11748.07667
72950,11748.07667
72951,11748.07667
72952,5016.655
72953,5016.655
72954,5016.655
72955,5016.655
72956,5016.655
72957,5016.655
72958,5016.655
72959,5016.655
72960,6595.488333
72961,6595.488333
72962,6595.488333
72963,6595.488333
72964,6595.488333
72965,6595.488333
72966,6595.488333
72967,6595.488333
72968,1023.99125
72969,1023.99125
72970,1023.99125
72971,1023.99125
72972,1023.99125
72973,1023.99125
72974,1023.99125
72975,1023.99125
72976,2913.6025
72977,2913.6025
72978,2913.6025
72979,2913.6025
72980,2913.6025
72981,2913.6025
72982,2913.6025
72983,2913.6025
72984,2907.944167
72985,2907.944167
72986,2907.944167
72987,2907.944167
72988,2907.944167
72989,2907.944167
72990,2907.944167
72991,2907.944167
72992,5220.298333
72993,5220.298333
72994,5220.298333
72995,5220.298333
72996,5220.298333
72997,5220.298333
72998,5220.298333
72999,5220.298333
73000,4628.9075
73001,4628.9075
73002,4628.9075
73003,4628.9075
73004,4628.9075
73005,4628.9075
73006,4628.9075
73007,4628.9075
73008,7199.9225
73009,7199.9225
73010,7199.9225
73011,7199.9225
73012,7199.9225
73013,7199.9225
73014,7199.9225
73015,7199.9225
73016,3413.14
73017,3413.14
73018,3413.14
73019,3413.14
73020,3413.14
73021,3413.14
73022,3413.14
73023,3413.14
73024,4777.915
73025,4777.915
73026,4777.915
73027,4777.915
73028,4777.915
73029,4777.915
73030,4777.915
73031,4777.915
73032,2625.300546
73033,2625.300546
73034,2625.300546
73035,2625.300546
73036,2625.300546
73037,2625.300546
73038,2625.300546
73039,2625.300546
73040,3355.005
73041,3355.005
73042,3355.005
73043,3355.005
73044,3355.005
73045,3355.005
73046,3355.005
73047,3355.005
73048,2320.563333
73049,2320.563333
73050,2320.563333
73051,2320.563333
73052,2320.563333
73053,2320.563333
73054,2320.563333
73055,2320.563333
73056,2269.043333
73057,2269.043333
73058,2269.043333
73059,2269.043333
73060,2269.043333
73061,2269.043333
73062,2269.043333
73063,2269.043333
73064,1062.320417
73065,1062.320417
73066,1062.320417
73067,1062.320417
73068,1062.320417
73069,1062.320417
73070,1062.320417
73071,1062.320417
73072,2011.245833
73073,2011.245833
73074,2011.245833
73075,2011.245833
73076,2011.245833
73077,2011.245833
73078,2011.245833
73079,2011.245833
73080,7162.46
73081,7162.46
73082,7162.46
73083,7162.46
73084,7162.46
73085,7162.46
73086,7162.46
73087,7162.46
73088,872.21625
73089,872.21625
73090,872.21625
73091,872.21625
73092,872.21625
73093,872.21625
73094,872.21625
73095,872.21625
73096,7809.106667
73097,7809.106667
73098,7809.106667
73099,7809.106667
73100,7809.106667
73101,7809.106667
73102,7809.106667
73103,7809.106667
73104,3733.835833
73105,3733.835833
73106,3733.835833
73107,3733.835833
73108,3733.835833
73109,3733.835833
73110,3733.835833
73111,3733.835833
73112,6458.776667
73113,6458.776667
73114,6458.776667
73115,6458.776667
73116,6458.776667
73117,6458.776667
73118,6458.776667
73119,6458.776667
73120,8773.7175
73121,8773.7175
73122,8773.7175
73123,8773.7175
73124,8773.7175
73125,8773.7175
73126,8773.7175
73127,8773.7175
73128,10084.11333
73129,10084.11333
73130,10084.11333
73131,10084.11333
73132,10084.11333
73133,10084.11333
73134,10084.11333
73135,10084.11333
73136,6775.17
73137,6775.17
73138,6775.17
73139,6775.17
73140,6775.17
73141,6775.17
73142,6775.17
73143,6775.17
73144,3757.369167
73145,3757.369167
73146,3757.369167
73147,3757.369167
73148,3757.369167
73149,3757.369167
73150,3757.369167
73151,3757.369167
73152,1820.106635
73153,1820.106635
73154,1820.106635
73155,1820.106635
73156,1820.106635
73157,1820.106635
73158,1820.106635
73159,1820.106635
73160,1274.586667
73161,1274.586667
73162,1274.586667
73163,1274.586667
73164,1274.586667
73165,1274.586667
73166,1274.586667
73167,1274.586667
73168,6475.4375
73169,6475.4375
73170,6475.4375
73171,6475.4375
73172,6475.4375
73173,6475.4375
73174,6475.4375
73175,6475.4375
73176,2840.445833
73177,2840.445833
73178,2840.445833
73179,2840.445833
73180,2840.445833
73181,2840.445833
73182,2840.445833
73183,2840.445833
73184,1669.878333
73185,1669.878333
73186,1669.878333
73187,1669.878333
73188,1669.878333
73189,1669.878333
73190,1669.878333
73191,1669.878333
73192,4031.575
73193,4031.575
73194,4031.575
73195,4031.575
73196,4031.575
73197,4031.575
73198,4031.575
73199,4031.575
73200,2810.276667
73201,2810.276667
73202,2810.276667
73203,2810.276667
73204,2810.276667
73205,2810.276667
73206,2810.276667
73207,2810.276667
73208,768.91875
73209,768.91875
73210,768.91875
73211,768.91875
73212,768.91875
73213,768.91875
73214,768.91875
73215,768.91875
73216,12568.04667
73217,12568.04667
73218,12568.04667
73219,12568.04667
73220,12568.04667
73221,12568.04667
73222,12568.04667
73223,12568.04667
73224,2490.054167
73225,2490.054167
73226,2490.054167
73227,2490.054167
73228,2490.054167
73229,2490.054167
73230,2490.054167
73231,2490.054167
73232,3811.335
73233,3811.335
73234,3811.335
73235,3811.335
73236,3811.335
73237,3811.335
73238,3811.335
73239,3811.335
73240,1656.789167
73241,1656.789167
73242,1656.789167
73243,1656.789167
73244,1656.789167
73245,1656.789167
73246,1656.789167
73247,1656.789167
73248,4522.131667
73249,4522.131667
73250,4522.131667
73251,4522.131667
73252,4522.131667
73253,4522.131667
73254,4522.131667
73255,4522.131667
73256,1943.840833
73257,1943.840833
73258,1943.840833
73259,1943.840833
73260,1943.840833
73261,1943.840833
73262,1943.840833
73263,1943.840833
73264,7133.64
73265,7133.64
73266,7133.64
73267,7133.64
73268,7133.64
73269,7133.64
73270,7133.64
73271,7133.64
73272,4458.013333
73273,4458.013333
73274,4458.013333
73275,4458.013333
73276,4458.013333
73277,4458.013333
73278,4458.013333
73279,4458.013333
73280,2898.265833
73281,2898.265833
73282,2898.265833
73283,2898.265833
73284,2898.265833
73285,2898.265833
73286,2898.265833
73287,2898.265833
73288,4617.975
73289,4617.975
73290,4617.975
73291,4617.975
73292,4617.975
73293,4617.975
73294,4617.975
73295,4617.975
73296,6130.986667
73297,6130.986667
73298,6130.986667
73299,6130.986667
73300,6130.986667
73301,6130.986667
73302,6130.986667
73303,6130.986667
73304,1091.705
73305,1091.705
73306,1091.705
73307,1091.705
73308,1091.705
73309,1091.705
73310,1091.705
73311,1091.705
73312,3096.378333
73313,3096.378333
73314,3096.378333
73315,3096.378333
73316,3096.378333
73317,3096.378333
73318,3096.378333
73319,3096.378333
